0,1,2,3,4,5,6,7
0.29364127049006705,0.07092651878181339,-0.37262377332901253,-0.5665656776958692,-0.4777653429113867,-0.1200775173200528,-0.016471588511393367,0.04571264072771207
0.2698649597866649,-0.48588479112202126,-0.31442739697310423,0.6315490636526894,0.5348803681088989,-0.1831739018018529,0.08215960923164593,0.18350236905799933
-0.4044125682487334,0.4578150731344976,-0.13310051443054866,-0.0818018223394559,0.5386767552462636,0.24195630022203346,0.046144322689145395,-0.0654658982645038
-0.7479427396409007,-0.38217373029530094,-0.6671500980529806,-0.05124216019373239,0.2265751738282476,-0.05385769765143275,0.1444826487901914,0.03413381517400904
-0.15204407963658984,-0.1219590148745554,0.40362005476506646,-0.05138085625690749,-0.5445488029000058,-0.058220532501345554,-0.06297429465761135,-0.02136785514516653
-0.17139062012455164,-0.1301041961820053,0.3961129451339377,-0.8144837553157872,0.020962741597653923,0.07421896194537808,-0.0617419065433548,-0.04861583290338377
-0.2407323993967767,-0.7483931517489142,0.46150409801996195,-0.4617264275457746,0.20424563773432497,-0.09574484236178683,-0.1437682141063174,-0.084127572454731
-0.4433058085791295,-0.10394366615153311,-0.9669342032116496,-0.13048484841125105,0.27392005014569387,0.5008429232713371,0.010201448451183155,0.01965083447447332
0.3447053362576564,0.06531866143773077,-0.21534086750776726,-0.7102664401458532,-0.030943728018381692,-0.1100574223318569,-0.030481268814230664,0.025007904337129107
1.630169199613416,0.06780289017237948,-0.2935735563215579,0.4763036984404142,0.09106266122575006,-0.264791007724373,-0.11544685086382844,-0.03984493512967102
-0.09378200708359796,-0.2723872587013247,-0.3292412107754995,-0.44148756992030486,-0.6232821955546377,-0.10505360074067051,0.05486072135541607,-0.10518903324982855
0.48547242155933223,-1.4067439721614428,0.3363997213658062,-0.06719025524964761,-0.17377310278350264,-0.11092707193695438,0.09540652466802234,-0.07755583542548276
0.9492723023161442,-0.19373291059114123,-0.042221576454625626,0.6200049937813232,0.9191612580550206,-0.22023695540776128,0.0013687750781407604,0.05930507047270382
-0.6103084537478107,0.18647270451937298,0.24681903210663414,0.5809040982261254,0.048305282629070925,-0.01613925341518776,-0.043969574448559416,-0.004557820470281394
-0.16318722403872554,0.5505168718641467,0.9887622470589992,-0.3817230403466769,-0.04898595225419537,0.2582299618720924,0.15754344275656446,0.07421112414106658
-0.20081735843608706,-0.16969212430835967,-0.19215220052559331,-0.0038291099785066132,0.3249396974659109,-0.10532698825448238,-0.0017733763405945596,0.027313346547340082
0.02307128611314191,-0.3233629763636478,-0.030006269978167632,-0.7245555156866434,0.006368777758950776,-0.09390381782512948,-0.01703023288271404,-0.08930418110630628
1.4268465292773738,-0.4251103178244569,0.5540883643422596,-0.11144176866982125,-0.22297324726298134,-0.22837216023206725,-0.01668002731283378,-0.0053342499088220125
1.0132943957654525,-0.23970618159256607,0.25462059623392863,-0.9323791611846021,0.16181926532851282,-0.16153244171476056,-0.024807488568369906,-0.013659258327694051
-0.8050235026598107,-0.31131191630873517,-0.21656574839498094,-0.7148300217411709,-0.31497483226910417,-0.016894592318593783,-0.00470479348402042,-0.26575888541473897
-0.5896083813860026,0.08202908488847216,-0.12737076437059547,-0.511006000755875,0.11568499014396967,-0.03183245222622695,-0.029216740991931753,-0.02345558703542102
0.03759001959422381,-0.32601897807626584,-0.27856231797379566,0.4883169642018088,0.3473976833071316,-0.14974774446831585,0.048119608507102146,0.11111524234217979
1.7339757349316542,-0.003908912620435689,-0.3106911393650019,-0.14679666764397536,-0.5107645638782603,-0.261927301440447,-0.09843800422966051,0.035379184391260005
-0.043610728787755626,0.40642947990354583,0.5042220450431184,-0.12771317114685804,0.5195900919646737,-0.06548967328733261,0.1066046029010889,-0.06762842074226029
0.34534351637099325,0.7325147620747393,0.4994889988765133,-0.4805654451077804,-0.36997737265637354,-0.05665411859220559,0.17140441619654367,0.22237562530102203
-0.47416682050192016,0.10169895507074836,0.4790761114015344,-0.3105238185461461,-0.3144490014040021,-0.018744284462355557,-0.06296267038147443,0.017450977662874657
-0.7554930279635464,-0.32444105180370425,-0.09462477635508992,-0.20258332255630168,0.35994315179886455,-0.048045031836753724,-0.04472878354994396,0.013847357617775991
-0.3214596229142106,-0.6583492419779542,0.332782398451403,0.2606777933682163,0.5019652075139004,-0.1148346634194773,-0.0805493127626809,0.19327182111778332
0.12380561903244391,0.8084188856984675,0.3890972349507408,0.24848737330265502,0.43347840101289875,-0.06881505948346074,0.21852582066361875,-0.20141266272198
-0.25494362824636263,-0.8323125684033814,-0.48805383978510936,-0.5047810885330167,-0.5433724883902064,-0.11994255469120847,0.2310683879829029,-0.33460417083347155
0.4570687074392019,0.5006335798736115,-0.6355931774665611,0.3893728565885259,0.3935757938786064,-0.15063058215362268,-0.1613592652946098,-0.10125426353844506
1.0532710353611319,0.248831649967269,-0.6389129431669109,-0.11701758348310881,-0.1545663515900184,-0.20222012663075456,-0.16085777043644262,0.02870024448272646
1.1698757851326778,0.31965440886948254,0.14381863951686336,-0.9852809363500509,0.03395914442509128,-0.14881264532870386,-0.002645224764135992,0.12717665418666965
0.4590213550953073,0.063043133344375,-0.08915169661749142,0.3657384599607599,0.7774604440333073,0.666141411740201,-0.005441903461333067,-0.0011044219812301518
-0.1711460092936532,0.4733922319893962,0.3316767902026456,0.8971058503871334,0.24711178458216854,-0.03368628239152727,0.039154229935595516,-0.15825008460993467
0.2479931718175905,0.5990324393106485,-0.34776917405269636,-0.45359072616479945,-0.4291905483726957,-0.09545230442440956,-0.03897243666938105,0.19620897404909307
0.016392819903902955,0.8063585266726769,0.29269540540077577,-0.6222317696053692,-0.3210434468718703,-0.03253040257674433,0.19924477759028109,0.2970532685606622
0.695083187855154,0.7018192851839882,0.9906294298372642,0.06497943913336407,-0.18703323095282023,-0.0680896963107335,0.18217361679040245,0.004956229503352
0.2953615280889166,-0.48592808571260854,-0.08906016406542297,0.46188960787732974,0.06558478269219604,-0.1704644131442275,0.05025608374102926,0.07429665637892262
-0.3208078369327041,-0.0459491648237933,0.015544483775170537,0.2896724952151564,0.6012180406035239,-0.04364770812831435,-0.0037699291785500827,0.0626525795346191
0.9776783867207199,0.30111737541165023,-0.7962450142304498,1.0613145179196382,0.11145970738754317,0.39275654791101794,-0.20963432774255097,-0.11318652118168705
0.23997250333160358,-0.383308973353006,0.48953623094139287,0.0346591588630706,0.4595000890039651,-0.13820197675300683,-0.05249901834061019,0.04944414899500382
0.5075628533317604,-0.05058381198711259,-0.4786330706187996,-0.10850422956726755,-0.11660465373375027,-0.1667241026562309,-0.03858228968157609,0.0016929961133048833
-0.53629319781375,0.49197484167225236,-0.1912066889920192,-0.14473714832792714,0.17671360914983003,-0.04145572279859559,0.024373840950838513,-0.007667052165066992
0.0718733395935891,-0.33445198116440095,-0.11377915409824668,0.24876437595410872,-0.6788997919759263,0.6245831654311785,0.03743793636488858,-0.050374683668973005
-0.0764075186222124,-0.2412593097457305,-0.0959401991731042,-0.1946381059238887,0.7586607346146937,-0.09712825753083208,-0.023268441267803062,0.045415115938326325
1.877835338674842,0.0006504129130497915,0.06566215916535123,0.18338216629935103,0.4411381453325391,-0.2766956115626873,-0.06839438633987865,-0.031087198382067874
1.4339487533164665,0.20620789792216931,0.10761240770308361,-0.03685072512737796,0.033267416316926535,-0.21760008373939843,-0.04678970732751136,-0.0019003002856416676
0.5207479300115643,-0.7192137544358312,-0.6671289100401587,0.3937081578376256,0.2667782427132408,0.21398999124024648,0.17084932542668585,0.12603378646472166
0.35867124588380506,0.1469648545090501,-0.07499946535627325,1.1390299913491646,0.1845535173226619,0.6571179704176665,-0.03868815042793107,-0.035218978309799115
-1.0142572213019978,-0.09693634199510931,-0.3265553814185649,0.16779658360979788,-0.08911872694802193,0.027377644901204846,0.019437304703537064,0.014440283887773755
-0.40464491428346905,0.054580407195446407,0.42680443761699194,0.013920173569479562,0.09328531661977389,-0.050621541434925116,-0.05214910775572276,0.0013867249043271294
-0.8959357813100327,-0.21691277386684582,-0.47168866432886436,0.2346986623734453,-0.001640332253973878,-0.05773790614214254,0.0886809129542979,0.056150206092827865
0.5028313340609869,0.09967586507558371,0.47099158188939694,-0.3813179839082503,0.4598420635845368,0.522683214774541,0.027943630108662562,-0.010130118012252217
-0.6220475322293036,0.6689770214336843,0.43373500359786743,0.167380337149501,0.3062205435262027,-0.003893169434308931,0.21161268912342018,-0.14366502311132087
-0.3797240638324011,0.5298334111266534,0.3113309907448236,0.11947797462087481,0.21239776510326816,-0.03749063817379239,0.10538015017464795,-0.07160858799613608
-0.5660045006390257,0.15915760511298266,0.35395631412897866,0.2548950037132561,0.031522379258199076,-0.029047439239319725,-0.04489277268934266,-0.002536762956905512
0.5782831462359417,0.5906533127143707,0.1980093063633656,-0.28583303149468847,-0.7992340899443561,-0.08952390609388959,0.042516433850590174,0.2234350987849077
0.7405746132588482,0.38829290562592483,-0.526166419257422,-0.7116325868223887,-0.5199652785894509,-0.14143542609075765,-0.0964429364127429,0.19004273399801408
-0.4536900564091544,0.10706230024001573,0.42257544714191675,0.539028698471857,-0.2068698119184233,0.11685625146887327,-0.07688339358748067,0.0010676887101494477
-0.16199370578056693,-0.7850107851844688,0.2642192652928116,0.7793342199418778,0.5944725344331983,0.5579928378664781,0.008660379551465328,0.387344229853471
0.6497426753526763,0.4948589505695536,-0.19017690916470834,-0.057906521319502295,0.5168102867520126,-0.14385544791677612,-0.04336266119378999,-0.06438625145294573
-0.07582338359996332,0.28380739560663104,-0.2953662889714287,0.1745900636983597,-0.5811296807825839,-0.08139998115008933,-0.03919543906852748,0.014283054442605816
0.29682180893215304,-0.5145388267526956,-0.044353991339718235,-0.5467911377550163,-0.4281211669281921,-0.14187466775517615,0.036181711276632125,-0.12450125298551089
-0.41806441561230734,0.4943059807078354,-0.010333825380515194,0.11483992139872518,-0.7937449912005484,-0.003595866247838378,-0.005746515274540932,0.09558703953498701
0.19965745483678,-1.1534928389649826,0.007343598102091509,0.5665575519157499,0.7728421399329136,-0.20653210220677864,0.15017411826969607,0.4061185093660003
-0.3465924305886401,-0.6169249875266365,0.8241160019093319,-0.49942593526502616,0.07626599420367458,-0.05978396964642471,-0.27933774458546484,-0.0957631193693669
-0.19708218773059927,0.41805862881798395,0.23954664380696133,-0.7382170867108458,-0.05618307474038929,-0.03223445326170789,0.06976912961117139,0.12021178273715852
0.2616563218510133,-0.4431976742548985,0.3660465149216574,-0.9289615783534807,0.44503457777293504,-0.09450483328802205,-0.07776463593287912,-0.08499775190027063
-0.7415558386712835,-0.26587689368616524,0.26467770758720066,0.6613823920559424,-0.024648281582391768,-0.01551735964488854,-0.11026603326977964,0.14351301772484254
