trip_id,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_km,trip_duration_min,base_fare,surge_multiplier,time_of_day,day_of_week,weather_condition,vehicle_type,traffic_index,pickup_location_type,dropoff_location_type,tolls,cancellation_fee,passenger_count,total_fare
-1.7317910151019957,1.1275585933648686,1.1586641118137924,0.6477847470374605,0.7214691776377563,-0.32470092952466945,0.7378331545254829,-1.2043562570783601,,,Monday,Windy,Standard,-0.4343599962808697,Airport,Suburban,1.2789033012178448,,0.46503045094955914,0.03780965317696695
-1.731444622259691,0.7677199744426215,1.6076939292851802,-1.6384507720741348,-0.3751219149528503,1.1502313185184188,1.2205483246633106,0.46517628789838883,,,Friday,Windy,Luxury,0.9814913953730457,Suburban,Urban,-1.3742376671001524,,-0.43184602147003426,0.6945908895963365
-1.7310982294173864,0.5634357772240903,1.7114608587868763,0.592824466646461,-1.259699343719302,-1.4861500206139742,-0.3181062801510151,0.4095252030658305,,,Saturday,Windy,Luxury,1.1439661452349705,Airport,Suburban,-1.278009756332142,,0.46503045094955914,-0.09453836677798216
-1.730751836575082,-0.826775306013599,-1.5339887954757818,-1.3719104668548985,1.4108005817646445,-0.8399663484257156,1.4619059097322245,-1.301745655535337,,,Sunday,Rainy,Luxury,1.3064408950968955,Suburban,Suburban,-1.3089401562218597,,-1.3287224938896276,-0.029353654165415688
-1.7304054437327774,-0.215387320239453,0.945951705332285,1.3128488473589892,0.18928051520936068,0.5232650046108521,-0.830991148422457,-0.17481118767603146,,,Friday,Windy,Premium,1.0511234310281563,Urban,Urban,1.3510742342938526,,-0.43184602147003426,-0.43942937589961983
-1.7300590508904727,-0.4937765229465596,-0.4106308796843989,1.6762512353716703,-1.3277038156088328,-1.3888621443179723,0.043930097452355654,0.5347401439390864,,,Thursday,Cloudy,Luxury,-0.5039920319359804,Airport,Suburban,1.6775617886853158,,-0.43184602147003426,-0.2859603935202193
-1.729712658048168,-0.837229234956427,-0.003272375304317774,1.4546738321374542,-1.0808220973679892,-0.5961461152394397,0.5568149657237975,1.105163763472809,,,Saturday,Rainy,Standard,0.8654380026145284,Urban,Urban,1.0555170797921065,,-1.3287224938896276,-0.13975230923188706
-1.7293662652058635,0.7282800295242369,-1.1111772757561145,1.1289220429402786,-0.47778062892285683,-1.464530492548196,0.9490210414607825,-1.6495649357388262,,,Sunday,Cloudy,Standard,1.6313903948207449,Urban,Urban,-1.51514282215331,,-0.43184602147003426,2.2072867929908497
-1.7290198723635588,-0.7306494449698461,-0.23199237865606262,0.6003217783237497,-0.9654789903218919,-0.8315587541779129,1.0998695321288536,-0.3974155270062648,,,Saturday,Snowy,Luxury,0.7029632527526035,Suburban,Urban,0.9867828578149566,,0.46503045094955914,0.018007203837690135
-1.7286734795212542,-1.7196922441382165,0.21614382678552133,0.4013467931832806,0.9964303822097202,1.6895184352703294,1.3412271171977674,0.2982230334007138,,,Wednesday,Cloudy,Luxury,-0.20225321076383465,Urban,Suburban,-0.11983811601716135,,1.3619069233691525,1.0993859581734002
-1.7283270866789495,-0.7974627345875344,-0.3386570499787103,-0.9212436278703928,1.1886610123264247,-0.09769588483399869,0.46630587132295487,-1.496524452449291,,,Sunday,Sunny,Luxury,0.2619603602702365,Urban,Suburban,1.4507388561607202,,-0.43184602147003426,-0.007570959892210115
-1.7279806938366449,0.6285965604188515,0.5402585500470437,-0.8883269974636855,1.6553571112575296,1.1526334883035052,1.0998695321288536,0.6043039999797841,,,Monday,Windy,Standard,0.40122443158045734,Airport,Suburban,1.3029602789098473,,-1.3287224938896276,1.2229862461327239
-1.7276343009943402,-0.7050978215270505,-0.263556831986833,-0.9509473152577026,0.4410229562629129,1.0241174048013792,1.401566513464996,1.5503724421332759,,,Wednesday,Cloudy,Luxury,0.5636991814423822,Airport,Urban,-1.188655267761847,,0.46503045094955914,0.785187095323531
-1.7272879081520356,-0.03643979319104976,-0.4925310385563798,-0.4871125900167279,-0.2122278010037609,0.7358570305910039,-1.4343851110947416,0.46517628789838883,,,Thursday,Cloudy,Luxury,1.515337002062227,Airport,Urban,-1.1783451344652742,,-0.43184602147003426,-0.909572527296299
-1.726941515309731,-0.6577425469754474,0.3277520483641119,0.12811159634975583,0.9990739316967129,-1.050156204620781,-1.645572998030041,1.5921107557576937,,,Sunday,Sunny,Standard,-0.01656778235020619,Urban,Suburban,1.3132704122064198,,0.46503045094955914,-0.7061155619681161
-1.7265951224674263,0.6358061036187551,-0.14576369373938508,-0.3543180913153182,-1.2810130040756278,-0.3114889957066938,0.7378331545254829,0.08953146527862035,,,Saturday,Rainy,Standard,1.2600195379934884,Suburban,Urban,-0.6731486029332204,,-0.43184602147003426,-0.11351406385734436
-1.7262487296251217,-0.09661229429699239,-1.3023406896496632,1.2066095518743283,-0.031413691287521174,-0.9336509700440877,1.0395301358616251,-0.13307287405161303,,,Tuesday,Snowy,Premium,0.05306425330490448,Airport,Suburban,1.2101690792406947,,-0.43184602147003426,-0.029353654165415688
-1.725902336782817,1.708576767654745,-1.2931000020372296,-0.9779382226747981,-1.4847581723219163,1.270339807772742,0.8585119470599398,1.0077743650158317,,,Sunday,Sunny,Luxury,-0.8521522102115334,Suburban,Urban,1.5607136113241606,,0.46503045094955914,0.8407989738846687
-1.7255559439405126,0.05582232915260967,-0.032175534814367676,-1.2074307829333397,0.8343588834448364,-0.5144723425465,1.522245305999453,0.799082796893739,,,Wednesday,Cloudy,Luxury,-1.2003123884870865,Suburban,Urban,1.7084921885750335,,0.46503045094955914,0.477424028508927
-1.725209551098208,-1.6192478879831007,1.6436755886704857,0.5734590112979769,1.2796927165201961,-1.6074595947608405,0.25511798438765526,-1.468698910033012,,,Sunday,Sunny,Standard,-1.316365781245604,Airport,Suburban,1.6569415220921706,,-1.3287224938896276,-0.7249146872075366
-1.7248631582559033,-0.3451181709201065,0.5857753281283695,0.7859423620691481,-1.5779006382757912,-1.595448745835408,0.22494828625404104,-0.4391538406306833,,,Tuesday,Sunny,Luxury,-0.5039920319359804,Airport,Urban,0.21352286057201697,,-0.43184602147003426,-0.8506602405119484
-1.7245167654135987,-0.8255036150905909,1.4122614039927464,1.698768293712492,-0.09028226928046262,0.8607698594154999,0.7981725507927113,0.1451825501111787,,,Saturday,Cloudy,Standard,0.4244351101321609,Urban,Urban,-1.1955286899595619,,-0.43184602147003426,0.3538237405496038
-1.724170372571294,0.14097903232637002,0.32545922334700184,-0.017573501361266387,0.13528818958703362,1.3159810336893845,1.401566513464996,-0.36958998458998565,,,Sunday,Snowy,Luxury,0.49406714578727157,Urban,Urban,1.227352634734982,,1.3619069233691525,1.0919600396711713
-1.7238239797289894,1.593196830491305,0.44842686418804195,-1.6173705021456282,-1.414508166695726,-0.7895207829388999,-0.3482759782846293,1.7451512390472295,,,Monday,Windy,Standard,0.3315923959253467,Airport,Suburban,-0.2607432710703193,,0.46503045094955914,-0.8257421584266906
-1.7234775868866847,-0.04065727533649503,0.5977503576779701,1.1288980232144132,0.23468047185786814,-0.47603762598511656,-0.7404820540216143,0.21474640615187632,,,Monday,Cloudy,Standard,0.8422273240628249,Airport,Suburban,1.557276900225303,,1.3619069233691525,-0.7727706064441238
-1.72313119404438,-0.925795026697598,-0.11523991905928516,-1.702522887010492,-1.735029559916259,-0.597347200131983,-1.102518431624985,0.1312697789030388,,,Sunday,Cloudy,Luxury,-0.5736240675910911,Suburban,Suburban,1.395751478579,,-0.43184602147003426,-1.0382884480016026
-1.7227848012020754,-1.6726524140939552,-1.2006335959734638,1.1167670636294036,0.2724177489536764,-1.1774712032303636,0.5266452675901833,0.17300809252745786,,,Thursday,Snowy,Luxury,-0.364727960625759,Urban,Urban,-0.6387814919446454,,-1.3287224938896276,-0.5806868478531323
-1.7224384083597708,-0.8800561624961658,-0.3770960679855126,-1.0383825433136267,1.3697308555416838,0.2722382620693168,0.3154573806548837,1.5503724421332759,,,Monday,Rainy,Luxury,-0.41114931772916613,Airport,Urban,-0.6697118918343629,,-1.3287224938896276,-0.06895855284397025
-1.7220920155174662,1.4428049104652578,-1.113652024498717,-0.9486799414226534,-1.3406667515222401,-0.2142011194106922,-0.7404820540216143,1.3416808740111819,,,Saturday,Rainy,Luxury,0.8654380026145284,Urban,Suburban,-0.8140537579863782,,1.3619069233691525,-0.8658421183387278
-1.7217456226751615,-0.4234194221601446,-0.5746036670769648,-1.3929263547055664,1.4445747003166107,-0.1349295165028389,1.280887720930539,-1.6634777069469662,,,Tuesday,Windy,Premium,-0.7128881389013124,Urban,Urban,1.4163717451721451,,-1.3287224938896276,0.4153763539125244
-1.7213992298328569,-1.0690996238985728,-0.6724157579374969,-1.050731954772228,0.05056082323170038,0.35391203476225647,0.8886816451935541,-0.36958998458998565,,,Tuesday,Snowy,Premium,1.376072930752006,Suburban,Suburban,-1.4360984668795875,,1.3619069233691525,0.1590996553800418
-1.7210528369905522,-0.6037766380456837,1.3367435348602745,-1.1660840252469669,0.8647317214896187,0.5352758535362842,1.401566513464996,-0.7591475784178935,,,Sunday,Cloudy,Standard,-0.7593094960047192,Suburban,Urban,0.1997760161765869,,1.3619069233691525,0.6622468890088503
-1.7207064441482476,1.0111498698194197,-0.14062562392989994,0.8832318002169539,1.695803042894779,-0.6513960202964283,1.2205483246633106,0.45126351669024956,,,Monday,Cloudy,Standard,-1.478840531107529,Urban,Suburban,1.6913086330807463,,1.3619069233691525,0.24606541206170174
-1.720360051305943,-0.42144540368873806,1.3169053650926774,-0.14309634713637645,-0.18013873072192355,-0.30428248635143457,0.10426949371958412,1.1329893058890876,,,Saturday,Cloudy,Luxury,-1.2467337455904937,Airport,Suburban,-1.3158135784195748,,0.46503045094955914,2.3009201993854553
-1.7200136584636385,-1.48190750014855,-0.9683422574302605,-1.4256093997557853,-1.2082931936947099,1.2150899027157531,-1.3137063185602846,1.0495126786402509,,,Friday,Cloudy,Standard,-0.9449949244183476,Urban,Suburban,-1.5460732220430278,,0.46503045094955914,-0.667487584123632
